Id number,Link
L 1764,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1765,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1766,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1767,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1768,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1769,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1770,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1771,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1772,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1773,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/221/faksimil
L 1774,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1775,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1776,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1777,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1778,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1779,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1780,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/222/faksimil
L 1781,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1782,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1783,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1785,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1786,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1789,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1790,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1791,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/223/faksimil
L 1792,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1793,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1800,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1801,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1802,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1803,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1804,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1809,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1810,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/224/faksimil
L 1811,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1817,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1818,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1819,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1822,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1823,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1824,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/225/faksimil
L 1825,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/226/faksimil
L 1826,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/226/faksimil
L 1827,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/226/faksimil
L 1828,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/226/faksimil
L 1829,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/226/faksimil
L 1830,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/227/faksimil
L 1831,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/227/faksimil
L 1832,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/227/faksimil
L 1833,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/227/faksimil
L 1834,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/227/faksimil
L 1835,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1836,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1837,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1838,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1839,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1840,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1841,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/228/faksimil
L 1842,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1844,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1845,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1846,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1848,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1850,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1851,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1852,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/229/faksimil
L 1854,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/230/faksimil
L 1855,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/230/faksimil
L 1856,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/230/faksimil
L 1857,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/231/faksimil
L 1858,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/231/faksimil
L 1859,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/231/faksimil
L 1887,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/232/faksimil
L 1888,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/233/faksimil
L 1890,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/233/faksimil
L 1891,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/233/faksimil
L 1892,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/233/faksimil
L 1893,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/234/faksimil
L 1900,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/236/faksimil
L 1901,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/236/faksimil
L 1902,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/236/faksimil
L 1903,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/236/faksimil
L 1904,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/237/faksimil
L 1905,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/237/faksimil
L 1906,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/237/faksimil
L 1908,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/237/faksimil
L 1910,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/237/faksimil
L 1911,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/237/faksimil
L 1912,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1913,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1914,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1915,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1916,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1917,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1918,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/238/faksimil
L 1919,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1920,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1921,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1922,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1923,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1924,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1925,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1926,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/239/faksimil
L 1927,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/240/faksimil
L 1928,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/240/faksimil
L 1929,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/240/faksimil
L 1930,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/240/faksimil
L 1931,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/240/faksimil
L 1934,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/241/faksimil
L 1935,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/241/faksimil
L 1936,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/241/faksimil
L 1938,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/241/faksimil
L 1939,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1940,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1941,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1942,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1943,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1944,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1945,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1946,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1947,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/242/faksimil
L 1948,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/243/faksimil
L 1949,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/243/faksimil
L 1950,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/243/faksimil
L 1952,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/243/faksimil
L 1953,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/244/faksimil
L 1954,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/244/faksimil
L 1955,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/244/faksimil
L 1956,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/244/faksimil
L 1957,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/244/faksimil
L 1958,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1959,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1960,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1961,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1962,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1963,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1964,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1965,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/245/faksimil
L 1968,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/246/faksimil
L 1969,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/246/faksimil
L 1970,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/246/faksimil
L 1971,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/246/faksimil
L 1972,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/246/faksimil
L 1973,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/246/faksimil
L 1974,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/247/faksimil
L 1975,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/247/faksimil
L 1976,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/247/faksimil
L 1977,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/247/faksimil
L 1978,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/247/faksimil
L 1979,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/248/faksimil
L 1980,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/248/faksimil
L 1981,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/248/faksimil
L 1982,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/248/faksimil
L 1984,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/248/faksimil
L 1985,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/248/faksimil
L 1986,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/249/faksimil
L 1987,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/249/faksimil
L 1988,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/249/faksimil
L 1989,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/249/faksimil
L 1990,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/250/faksimil
L 1991,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/250/faksimil
L 1992,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/250/faksimil
L 1993,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/250/faksimil
L 1994,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/250/faksimil
L 1996,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/251/faksimil
L 1997,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/251/faksimil
L 1998,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/251/faksimil
L 1999,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/251/faksimil
L 2001,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/252/faksimil
L 2002,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/252/faksimil
L 2003,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/252/faksimil
L 2004,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/253/faksimil
L 2005,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/253/faksimil
L 2006,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/253/faksimil
L 2007,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/253/faksimil
L 2008,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/254/faksimil
L 2009,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/254/faksimil
L 2010,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/255/faksimil
L 2011,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/255/faksimil
L 2012,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/255/faksimil
L 2013,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/255/faksimil
L 2014,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/255/faksimil
L 2015,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/256/faksimil
L 2018,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/256/faksimil
L 2019,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/256/faksimil
L 2020,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/256/faksimil
L 2021,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/256/faksimil
L 2022,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/256/faksimil
L 2023,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/257/faksimil
L 2025,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/257/faksimil
L 2026,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/257/faksimil
L 2027,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/257/faksimil
L 2028,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/258/faksimil
L 2029,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/258/faksimil
L 2030,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/258/faksimil
L 2031,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/258/faksimil
L 2032,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/258/faksimil
L 2033,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/259/faksimil
L 2034,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/259/faksimil
L 2035,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/259/faksimil
L 2036,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/259/faksimil
L 2037,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/259/faksimil
L 2039,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/260/faksimil
L 2040,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/260/faksimil
L 2042,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/260/faksimil
L 2043,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/260/faksimil
L 2044,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/260/faksimil
L 2050,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/261/faksimil
L 2052,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/261/faksimil
L 2053,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/261/faksimil
L 2054,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/262/faksimil
L 2055,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/262/faksimil
L 2056,https://litteraturbanken.se/f%C3%B6rfattare/LiljegrenJG/titlar/Runurkunder/sida/263/faksimil
